movie,rating,votes
Regarding Susan Sontag,6.5,75.0
Bhakta Pundalik,7.2,345.0
Orda,8.2,8.0
Johann Sebastian Bach,7.7,955.0
Los MÃ©ndez,7.5,469.0
Budi Bog s nama,6.5,123.0
Choices of the Heart: The Margaret Sanger Story,7.3,4801.0
Masaryk,6.3,246.0
Soul Boys of the Western World,6.7,48.0
Author: The JT LeRoy Story,7.0,2972.0
Shoe Dog,8.0,197.0
The Murder of Fred Hampton,6.5,4801.0
Les plus grands peintres du monde,6.4,787.0
Sylvia Plath: Inside the Bell Jar,6.8,2971.0
Canaris,7.0,2549.0
"Seyran Ates: Sex, Revolution and Islam",7.5,522.0
Chaos on the Bridge,9.0,378.0
Pilsudski,9.1,503.0
"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film",7.2,4801.0
Lo Sound Desert,6.7,1314.0
The Miracle Man,4.1,3957.0
SimÃ³n BolÃ­var,7.7,1847.0
Free Meek,6.2,175.0
Dantes Inferno,7.1,212.0
Prairie Giant: The Tommy Douglas Story,8.2,320.0
Walter's War,6.1,4801.0
Le regard de Charles,6.9,1417.0
Der Kaiser,5.9,144.0
Hoover,6.4,4801.0
Phule,7.2,1173.0
Joe and Max,5.8,359.0
Wiretapper,6.5,2337.0
Everybody's Child,7.7,3306.0
Through the Fire,6.6,444.0
Bukowski: Born into This,6.9,2024.0
Where's Jack?,7.5,4801.0
Hilde,7.2,528.0
Black and White Stripes: The Juventus Story,8.6,304.0
Filth: The Mary Whitehouse Story,5.5,17.0
Flight of the Butterflies,6.5,564.0
Albert Schweitzer,6.1,638.0
The Man Who Predicted 9/11,6.7,540.0
Clive of India,8.2,258.0
The Dreamlife of Georgie Stone,7.0,4801.0
Stradivari,6.8,186.0
Warren Jeffs: Prophet of Evil,9.1,42.0
Great Persians,8.4,91.0
Dear Future Children,6.7,350.0
PrÃ©sumÃ© coupable,1.8,602.0
Bombal,7.4,358.0
Jim Brown: All American,6.3,486.0
The Miranda Murders: Lost Tapes of Leonard Lake and Charles Ng,6.6,1076.0
Qing ping yue,6.5,4801.0
The Nomi Song,7.6,349.0
Rubble Kings,7.7,206.0
Jolson Sings Again,6.8,163.0
My Way: The Rise and Fall of Silvio Berlusconi,7.7,4801.0
Pequeno Segredo,5.5,189.0
Rentang Kisah,5.6,501.0
Hebe: A Estrela do Brasil,8.0,2446.0
Richard Pryor: Omit the Logic,8.3,252.0
A Child of the King,7.3,71.0
Rentun ruusu,5.4,1169.0
Nicki Minaj: My Turn,6.2,95.0
Manolo: The Boy Who Made Shoes for Lizards,6.5,4801.0
Le club Vinland,8.6,57.0
JoaquÃ­n Murrieta,8.1,33.0
Testimony,6.7,56.0
The Best of Friends,7.7,2406.0
Nada a Perder 2,6.7,231.0
The Country Diary of an Edwardian Lady,6.5,4801.0
White Mountains,2.4,415.0
Khashaba,5.6,766.0
Squizzy Taylor,7.8,296.0
Jean Moulin,5.4,244.0
El Crazy Che,7.4,1083.0
Abhinav Bindra Biopic,6.4,4801.0
The Girls in the Band,8.2,1179.0
Truth Be Told,7.7,373.0
The Lost Tomb of Alexander the Great,6.7,461.0
Der Soldat Monika,5.5,264.0
The McCartney Years,7.3,51.0
Racing for Time,8.1,820.0
Tough As They Come,7.0,1167.0
"Tina Anselmi, Una vita per la democrazia",7.7,2260.0
Shelley,6.4,4801.0
Wrangler: Anatomy of an Icon,5.7,664.0
Winston Churchill: Walking with Destiny,7.2,109.0
Contigo Capitan,6.4,1938.0
Dokugan-ryu Masamune,8.2,104.0
Love in the Ancient World,6.4,339.0
Frankie's House,7.1,256.0
Robert Downey Jr: High Altitude,5.3,434.0
The Investigator,8.1,26.0
"Cell 2455, Death Row",7.8,34.0
Justin Bieber: Seasons,6.0,13.0
Salgueiro Maia - O Implicado: A SÃ©rie,6.6,148.0
And the Violins Stopped Playing,7.1,1229.0
Francisco - El Padre Jorge,6.3,7330.0
"Gatica, el mono",5.0,392.0
Gift of Love: The Daniel Huffman Story,7.3,4801.0
McCurry: The Pursuit of Colour,5.5,267.0
In Dreams: The Roy Orbison Story,6.0,225.0
Ils ont jugÃ© la reine,5.2,774.0
Jestes Bogiem,6.7,919.0
Erode il grande,6.3,1370.0
Botev,6.1,338.0
#BeYou,7.7,162.0
Crash and Burn,6.6,1370.0
The Great Dan Patch,7.1,135.0
Disney Channel's This Is Who I Am,5.8,687.0
"Harry Chapin: When in Doubt, Do Something",5.7,308.0
Wingspan,7.2,180.0
An Ordinary Hero: The True Story of Joan Trumpauer Mulholland,6.6,185.0
Big Rad Wolf,7.3,4801.0
Billy Flanigan: The Happiest Man on Earth,6.1,1677.0
The Magnificent Yankee,6.5,298.0
Stephen King: Le mal nÃ©cessaire,7.3,1755.0
Gore,7.1,4801.0
McConkey,8.0,82.0
Guerrilla,6.0,139.0
Jayhawkers,7.2,54.0
Ashad Ka Ek Din,6.7,128.0
Daniel Day-Lewis - L'hÃ©ritier,4.5,22.0
Pyotr I: Posledniy tsar i pervyy imperator. Film,7.6,997.0
Meesaya murukku,7.4,855.0
K Blows Top,8.1,2840.0
JosÃ©phine ou la comÃ©die des ambitions,6.7,1213.0
The Story of Gilbert and Sullivan,6.5,4801.0
Louder Than Rock,6.8,4801.0
Trolled - The Untold Island Boys Story,7.7,780.0
The Real Barry Seal,7.2,92.0
La stanza delle parole,6.1,549.0
Pyotr I: Posledniy tsar i pervyy imperator,6.1,586.0
"Viola, Franca",7.6,518.0
91 Nights a Left to Tell story,8.2,101.0
The Image Revolution,6.4,1189.0
Mi ricordo Anna Frank,6.9,1708.0
Fast Dreams,6.5,4801.0
Eho ena mystiko...,7.2,929.0
1000 Miles,6.1,67.0
The Immortals at the Southern Point of Europe,6.2,4801.0
Mein Name ist Bach,6.9,873.0
The Final Quarter,5.5,4801.0
As Dreamers Do,7.8,3045.0
In the Matter of Karen Ann Quinlan,6.5,4801.0
The Hero's Journey: The World of Joseph Campbell,7.8,3268.0
Wild Romance,7.4,1851.0
Harold Shipman,7.1,1245.0
A House Through Time,7.0,325.0
Matar al Nani,5.9,687.0
The Lady in Number 6: Music Saved My Life,7.3,147.0
Orders from Above,6.7,888.0
La sirvienta,9.2,133.0
Devi Ahilya Bai,7.6,265.0
Tales of the Rat Fink,6.5,534.0
Lee Miller - A Life on the Front Line,4.9,278.0
Les Aventuriers des mers du Sud,7.6,331.0
Mata,6.2,83.0
Richard Gere,7.1,116.0
Morgana,6.8,920.0
Last Night at the Strip Club,8.4,28.0
King Conqueror,8.0,54.0
The Grammar of Happiness,8.8,364.0
Follow the Roses,6.8,475.0
Song of Scheherazade,4.9,335.0
Against All Hope,7.6,1027.0
"Col. Billy Bibit, RAM",7.1,321.0
Floating Horses: The Life of Casey Tibbs,6.5,547.0
Becoming Chaz,6.5,32.0
George Stevens: D-Day to Berlin,7.1,392.0
Never Say Never: The Deidre Hall Story,6.3,667.0
The Gift: The Journey of Johnny Cash,7.4,1537.0
Lord Montagu,7.8,3802.0
Mustafa,6.3,44.0
Budd Boetticher: A Man Can Do That,6.0,1106.0
A Single Woman,8.0,3546.0
Divide and Conquer: The Story of Roger Ailes,7.9,1047.0
Americons,6.0,175.0
Oprah Winfrey: Fight for a Better Life,5.9,367.0
Camille,7.5,599.0
Scab Vendor: The Life and Times of Jonathan Shaw,6.1,130.0
Marco Polo: Return to Xanadu,9.3,12.0
14 Hours,6.2,193.0
The Rover of Tobruk,7.9,330.0
The Birth of SakÃ©,2.6,292.0
Lata Bhagwan Kare,7.6,607.0
Pacquiao: The Movie,6.1,870.0
Heart: The Marilyn Bell Story,9.3,19.0
Basquiat: Rage to Riches,8.5,324.0
Lautrec,6.5,4801.0
La passion de Bernadette,7.2,461.0
"Denzel Washington, un modÃ¨le amÃ©ricain",7.1,2392.0
The Man Who Lost Himself,8.9,35.0
Viagem ao PrincÃ­pio do Mundo,7.7,790.0
Hidalgo. La historia jamÃ¡s contada,5.6,164.0
Hefner: Unauthorized,7.8,394.0
Bible Secrets Revealed,6.5,4801.0
Unruly Passenger,6.7,399.0
Herb & Dorothy,6.7,71.0
Old Goats,7.3,612.0
Io sono Mia,6.5,4801.0
Captain,6.3,1138.0
The Black Count,9.3,648.0
Paracelsus,6.7,459.0
There Is Many Like Us,7.1,1917.0
No Ordinary Man,7.2,1164.0
JosÃ©phine Baker: PremiÃ¨re icÃ´ne noire,6.4,401.0
Big Boys Gone Bananas!*,5.9,2426.0
Untitled Cambridge Analytica Project,8.4,1236.0
Aalto,7.5,79.0
The Iron Man,7.2,799.0
Elvis and the Colonel: The Untold Story,6.5,4801.0
Fallen Champ: The Untold Story of Mike Tyson,7.2,4801.0
Vivekananda,5.5,115.0
Janis,6.8,3377.0
Father Damien: The Leper Priest,6.1,493.0
Al Daheeh,7.4,4801.0
The Life & Death of Tupac Shakur,6.4,831.0
The Secret Diary of Sigmund Freud,5.2,232.0
"Thomas Sowell: Common Sense in a Senseless World, A Personal Exploration by Jason Riley",7.5,4801.0
Bongsu,7.3,1661.0
Hit So Hard,6.5,4801.0
800,6.9,549.0
What's Going On,8.0,135.0
Tenali Rama,6.0,65.0
Irena Sendler: In the Name of Their Mothers,7.9,1057.0
Sparks - The Ken Sparks Story,6.9,5966.0
Larger Than Life: The Kevyn Aucoin Story,8.0,8.0
The Trans List,6.6,144.0
The Director's Chair,6.1,4801.0
This Is Jane,6.6,132.0
A Simple Man,6.5,4801.0
Going for the Gold: The Bill Johnson Story,6.9,4801.0
Showrunners: The Art of Running a TV Show,5.2,154.0
Tangiwai,7.6,866.0
Ekaterina. Samozvantsy.,6.1,766.0
Six Million and One,7.7,235.0
Chasing Great,8.1,73.0
Pussy Riot: A Punk Prayer,5.7,5800.0
CyberStalked,7.6,6.0
Slash: Raised on the Sunset Strip,6.7,4801.0
Deadly Soma,6.6,1081.0
NR Narayana Murthy & Sudha Murthy Biopic,7.2,1161.0
Lupe,8.3,438.0
The Young Mr. Pitt,6.2,296.0
El Presidente,6.9,4801.0
B.B. King: The Life of Riley,7.0,20.0
Someone You Love: The HPV Epidemic,6.7,136.0
Bitayin si... Baby Ama!,6.0,281.0
Jeanne captive,4.9,480.0
Oscar Peterson: Black + White,7.3,4801.0
Advanced Style,4.1,143.0
Leil Khargi,8.0,386.0
Un grand amour de Beethoven,7.2,1223.0
An Evening with George Smiley,8.0,2934.0
"England, My England",6.7,4801.0
Dostoevskiy,8.1,4838.0
Anna Pavlova,8.4,2632.0
Angry Tears My Story,8.2,394.0
Seeing Allred,6.1,1767.0
Mee Sindhutai Sapkal,6.3,180.0
Real Crazy Rich Asians,7.4,19.0
Bezerra de Menezes: O DiÃ¡rio de um EspÃ­rito,6.4,59.0
"Bergman - Ett Ã¥r, ett liv",5.5,195.0
Bouboulina,7.0,1733.0
Chrisye,6.7,4801.0
NaplÃ³ szerelmeimnek,7.9,171.0
Among the Believers,7.2,4801.0
La vida sigue igual,6.4,4801.0
Dreigroschenfilm,6.4,46.0
Robert Redford: L'ange blond,4.7,499.0
Joe Frazier: When the Smoke Clears,6.1,1293.0
"Charlotte Salomon, la jeune fille et la vie",7.0,710.0
Mississippi Madam: The Life of Nellie Jackson,6.5,4801.0
Le dernier prince rouge,7.2,665.0
Exodos 1826,6.9,563.0
American Daredevil,6.9,1563.0
Prophets of Science Fiction,6.5,4801.0
Saints vs. Scoundrels,8.7,627.0
Kavafis,8.9,15.0
The Magic Bow,6.4,349.0
Give Me Liberty,6.6,465.0
Qamar Bani Hashem,7.6,79.0
Karski,7.6,235.0
Saint-Just ou La force des choses,7.5,4801.0
JosÃ© e Pilar,6.5,4801.0
Dagbog fra Porn Valley,3.8,267.0
Undir halastjÃ¶rnu,6.7,1485.0
Toni Kroos,7.5,875.0
Le Ride,7.2,1837.0
Craptastic!,7.5,139.0
The Road to Magnasanti,6.8,195.0
The Sleep Room,6.2,217.0
Betty: They Say I'm Different,5.4,320.0
Which Way Is the Front Line from Here? The Life and Time of Tim Hetherington,7.1,1205.0
Schumacher & Schumacher,6.4,258.0
Brock,6.5,172.0
Doktor Rej i djavoli,6.5,4801.0
Su alteza serenÃ­sima,6.7,161.0
Es mi vida,4.6,4801.0
Callas e Onassis,4.3,132.0
El Buki,7.5,250.0
Everybody Here Wants You,7.3,4801.0
Rex Gildo - Der letzte Tanz,7.5,182.0
Mikhaylo Lomonosov,7.4,4801.0
Happily Never After,2.0,5.0
Scandalous Me: The Jacqueline Susann Story,8.2,3009.0
"Victor Hugo, ennemi d'?tat",6.7,492.0
Mapa,5.1,180.0
Ping Lacson: Super Cop,6.4,279.0
Speravo de morÃ¬ prima,6.5,4801.0
"Minotauro, Picasso y las mujeres del Guernica",7.8,302.0
7 Days: The Story of Blind Dave Heeley,6.6,27.0
Mi hija Hildegart,6.3,167.0
Frank and Cindy,6.5,4801.0
Women of the Bible,6.9,532.0
Rainbows Are Bad,7.0,1157.0
"Hey, Mr. Producer! The Musical World of Cameron Mackintosh",4.6,851.0
Vesku,7.8,577.0
Belarmino,7.5,4801.0
Varavva,7.7,69.0
Journey: A Voice Lost... And Found,6.5,1020.0
Queen Mimi,6.7,2559.0
Norman Lear: Just Another Version of You,6.4,4801.0
El redentor,6.2,325.0
Naan Petta Makan,6.2,939.0
Kaptaan,6.5,918.0
Nanak Shah Fakir,6.8,1262.0
Lacenaire,6.3,4801.0
Where I Stand: The Hank Greenspun Story,8.5,85.0
Guru Bangsa Tjokroaminoto,6.6,4801.0
Sri Ramadasu,6.1,1389.0
The Secrets of Sarah Jane: Sana'y mapatawad mo,6.5,4801.0
Blood & Flesh: The Reel Life & Ghastly Death of Al Adamson,6.5,4801.0
Wesley,8.6,8847.0
Toward Living Pono,6.3,1400.0
Life in Movement,6.6,829.0
Python Night: 30 Years of Monty Python,6.1,137.0
Silent Victory: The Kitty O'Neil Story,6.5,533.0
Incendiary Blonde,5.3,230.0
Fighting the Odds: The Marilyn Gambrell Story,9.0,43.0
ESPN SportsCentury,6.5,4801.0
Mysteries Behind Close Doors: The Untold Truth of the Dr. Malachi Z. York Case,7.6,99.0
Leave 'em Laughing,7.2,4801.0
King of the Sands,6.9,207.0
Zaboronenyy,6.9,4801.0
The Woman Who Robbed the Stagecoach,7.1,265.0
Paparoti,6.8,282.0
California Dreamin': The Songs of 'The Mamas & the Papas',7.1,61.0
Behind the Wall,7.6,1339.0
Born Without Limbs,6.7,208.0
The Romantics,5.9,931.0
"A Good Day to Die, Hoka Hey",7.2,330.0
John Lennon: Love Is All You Need,5.3,1157.0
Silvia Pinal... frente a tÃ­,6.7,280.0
Homewrecker,8.6,1262.0
The Doctor Who Hears Voices,6.5,4801.0
Kreka: Lovac na snove,6.4,4801.0
Mystic India,6.5,4801.0
The Savior,6.3,236.0
Hua hun,6.4,1640.0
The Great Mint Swindle,6.4,204.0
A Place to Be Loved,4.4,214.0
Susanne Bartsch: On Top,7.4,391.0
PoslednÃ­ zÃ¡vod,7.1,1213.0
Elvis '56,7.6,118.0
...a pozdravuji vlastovky,5.7,218.0
How to Change the World,6.5,4801.0
Murdaugh Murders,6.0,435.0
Bliss,7.6,1371.0
Shaka,6.3,69.0
Margaret Atwood: A Word After a Word After a Word Is Power,8.2,119.0
Belyy sneg,7.7,940.0
Day of Discovery,8.2,4801.0
Wage,7.9,232.0
Kraj dinastije Obrenovic,7.0,4801.0
The Man Who Saved Christmas,8.1,57.0
Sex: M,6.5,4801.0
Warrior Princess,7.7,25.0
Ayam El-Sadat,8.8,64.0
Arizona Raised,5.9,532.0
AtÃ§ali Kel Mehmet,5.2,213.0
The Possibilities Are Endless,7.2,349.0
Billy Graham: An Extraordinary Journey,5.1,408.0
Hole in the Head: A Life Revealed,7.2,603.0
The Species,6.3,448.0
Under African Skies,6.9,537.0
The Greatest Love of All: Whitney Houston,7.5,305.0
Dylan Thomas,5.6,619.0
J.C. ChÃ¡vez,7.1,245.0
The Jesse Ventura Story,6.9,4801.0
August Strindberg: Ett liv,5.2,354.0
Kralj,7.5,4801.0
Niels Bohr - Verdens bedste menneske,6.8,182.0
Sagan,6.3,449.0
The Bone Yard,6.5,197.0
Hom rong,6.1,210.0
Secrets of the Surface: The Mathematical Vision of Maryam Mirzakhani,6.9,187.0
American Lion,7.2,650.0
Bruce Springsteen: The Complete Video Anthology 1978-2000,5.9,4061.0
Romanovy: Ventsenosnaya semya,6.7,632.0
Teamster Boss: The Jackie Presser Story,7.4,50.0
Teresa,6.5,4801.0
Guy de Maupassant,4.8,360.0
Zenne Dancer,6.0,1639.0
La Cage,6.4,1948.0
The Life of Moses,8.3,1116.0
The Light: Swami Vivekananda,7.7,8.0
Mesrine,6.9,100.0
I Slept With Joey Ramone,8.0,69.0
The Pink Floyd Story: Which One's Pink?,7.9,1077.0
Shaheed Uddham Singh: Alais Ram Mohammad Singh Azad,7.3,901.0
Flying the Feathered Edge: The Bob Hoover Project,5.2,1180.0
Prince: The Final Secret,7.2,1098.0
Adriano Olivetti: La forza di un sogno,6.5,14.0
Secrets of Love,6.9,1852.0
Power,9.0,17.0
Holbrook/Twain: An American Odyssey,6.2,466.0
Dirty Picture: Silk Sakkath Maga,5.8,460.0
Air Guitar Nation,6.3,696.0
Lucy Laistner! My First Busty Interview,5.5,158.0
Ranjana Unfold,6.9,119.0
Boogaloo Shrimp Documentary,6.2,709.0
Banda,6.5,4801.0
Uncle Howard,7.4,501.0
Blues Run the Game: The Strange Tale of Jackson C. Frank,7.0,4801.0
Epstein's Shadow: Ghislaine Maxwell,5.9,2460.0
Na Quebrada,7.8,296.0
33 Days,7.0,44.0
"Bloed, zweet & tranen",6.7,480.0
The Trials of Muhammad Ali,7.3,138.0
Rock Hudson: Dark and Handsome Stranger,8.1,361.0
Landfill Harmonic,9.2,830.0
Scott Walker: 30 Century Man,7.3,224.0
Apollonian Story,6.5,469.0
"Thank You, P.G. Wodehouse",7.7,2214.0
The Path to Nuclear Fission: The Story of Lise Meitner and Otto Hahn,6.5,4801.0
NFL Films Presents,7.4,246.0
Britain's Lost Masterpieces,6.2,13.0
Joe Torre: Curveballs Along the Way,6.5,4801.0
NapolÃ©on Bonaparte,4.8,488.0
"Midnight Blue Collection, Vol. 1: The Deep Throat Special Edition",4.7,465.0
Vamos,7.6,1565.0
Sotto il cielo di Roma,6.1,226.0
Bruce Lee in G.O.D.: ShibÃ´teki yÃ»gi,6.5,4801.0
Visa to paradise,7.1,4156.0
Aretha Franklin: Respect,7.5,519.0
Bismarck,6.4,4801.0
Voices from the Grave,6.3,83.0
Merata: How Mum Decolonised the Screen,6.7,2049.0
You Laugh But It's True,4.6,617.0
Crazy Charlie,7.9,3717.0
Charlie: The Life and Art of Charles Chaplin,5.4,356.0
Prima che la notte,5.0,212.0
Paul Williams: Still Alive,5.8,201.0
Dries,7.1,1882.0
John & Yoko: Above Us Only Sky,6.3,352.0
Hombre de fe,8.1,4353.0
The King Steps Out,7.6,1279.0
Timekeeper,6.8,652.0
Mo Farah: No Easy Mile,7.2,1423.0
The Mystery of Matter: Search for the Elements,7.3,373.0
The American Nurse,6.4,81.0
Titova soba tajni,9.6,6.0
The Passion According to Luke,7.3,1329.0
Martha: A Picture Story,8.2,543.0
Son of the Revolution,7.1,154.0
The Startup Kids,7.4,2146.0
Carmen Miranda: Bananas Is My Business,7.1,869.0
A Kaddish for Bernie Madoff,7.6,169.0
Balzac,7.2,542.0
Le Petit Blond de la Casbah,6.7,151.0
Amakusa ShirÃ´ Tokisada,7.6,4801.0
Sesir profesora Koste Vujica,6.5,4801.0
Kid Kulafu,6.5,230.0
Looked Over But Never Overlooked,7.0,2137.0
I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,7.2,4801.0
"Frauen, die Geschichte machten",7.5,1534.0
Veerapandiya Kattabomman,6.5,4801.0
Sean Connery vs James Bond,8.0,267.0
The Cardinal,6.7,339.0
Cristiano Ronaldo: Impossible to Ignore,6.5,4801.0
Monsieur,7.1,665.0
Maysa: Quando Fala o CoraÃ§Ã£o,6.5,621.0
Rukus,7.9,335.0
Eyes on Hip Hop,7.4,8.0
Ich war neunzehn,5.5,7.0
A Love Song for Latasha,6.5,4801.0
Victoria the Great,6.9,691.0
The Conclave,8.4,1141.0
Diana: A Tribute to the People's Princess,6.5,4801.0
Four Days in November,5.4,282.0
James Gandolfini: Tribute to a Friend,7.1,191.0
Der Einstein des Sex,8.8,14.0
Doce,6.5,1222.0
Tirad Pass: The Story of Gen. Gregorio del Pilar,8.1,124.0
Disney Fam Jam,6.1,4801.0
Untitled Harriet Tubman Project,6.9,83.0
The Very Best of the Ed Sullivan Show,6.7,88.0
Mark Twain and Me,7.8,701.0
Bertha Benz,6.8,4801.0
Roman Polanski: A Film Memoir,5.8,294.0
O anthropos me to garyfallo,6.5,4801.0
Bella Vita,6.3,290.0
Your Name Here,6.5,4801.0
The Port Series,7.0,780.0
Margarete Steiff,7.6,2214.0
Heart of a Champion: The Ray Mancini Story,7.9,4801.0
Tumhare Husn ke Naam,6.5,672.0
Terbang: Menembus Langit,7.4,80.0
Making the Boys,7.4,4801.0
Lenz,7.1,2313.0
Gottes mÃ¤chtige Dienerin,7.6,232.0
Peter and the Farm,6.6,432.0
White Lines,6.5,4801.0
Virus tropical,6.5,1272.0
Antonia.,8.0,435.0
Alam laysa lana,5.4,425.0
Slim Aarons: The High Life,5.8,1725.0
Bang! The Bert Berns Story,9.3,25.0
"Romy et Alain, les Ã©ternels fiancÃ©s",6.9,4801.0
Side by Side: The True Story of the Osmond Family,5.3,30.0
An Unreal Dream: The Michael Morton Story,6.5,4801.0
Being Heumann,7.3,398.0
Portable Life,7.0,228.0
King of the Roaring 20's: The Story of Arnold Rothstein,8.4,337.0
Flying Horse,7.6,65.0
"El Potro, lo mejor del amor",7.7,574.0
24x36: A Movie About Movie Posters,7.7,495.0
God's Outlaw,7.9,674.0
Jan Hus,7.6,1653.0
The Four Minute Mile,6.8,1606.0
"Marcello Mastroianni: mi ricordo, sÃ¬, io mi ricordo",8.7,38.0
I Am Steve McQueen,6.7,616.0
The Life and Times of Hank Greenberg,6.6,1260.0
Rabea el adawaya,7.7,521.0
Jean,6.0,316.0
Keith Haring: Street Art Boy,7.0,66.0
Mistaken,7.1,4801.0
De dominee,6.8,4801.0
The Modern World: Ten Great Writers,8.3,661.0
Elizabeth Smart: Autobiography,6.9,522.0
Mata Hari,7.1,834.0
Sharaku,6.6,1852.0
Stanley Kubrick's Boxes,7.0,376.0
Charles Beaumont: The Short Life of Twilight Zone's Magic Man,7.2,1628.0
An Uncivil War,8.8,778.0
That Man: Peter Berlin,2.1,372.0
Geliebte Clara,8.2,162.0
The Vanishing Virginian,5.6,830.0
Zhui long fan wai pian: Zhi shi yi tan zhang,7.6,2506.0
Mei Lanfang,8.0,44.0
The Trump I Know,6.8,231.0
Don't You Forget About Me,7.6,1037.0
Pelotero,7.1,881.0
Die Wahrheit Ã¼ber Rosemarie,6.5,4801.0
Self Medicated,8.8,48.0
Have No Fear: The Life of Pope John Paul II,8.6,54.0
The Trial of Socrates,6.9,1368.0
Prvaci sveta,6.5,4801.0
Monty Clift,6.5,187.0
Master of Dark Shadows,7.3,474.0
The Life of Bruce Lee,7.1,706.0
Junction 48,6.3,473.0
The Twelve Steps of Jason Mewes: Get Greedo,6.1,23.0
L'Autrichienne,7.2,295.0
Nirvana - O Filme,7.9,513.0
Bedragaren,6.4,377.0
Lennox Lewis: The Untold Story,5.5,229.0
Fuck You All: The Uwe Boll Story,7.3,411.0
Spirit Bear: The Simon Jackson Story,6.2,142.0
Rent Male Unrated,6.5,4801.0
Bob Zany: Close But No Cigar,6.5,4801.0
Invasion 1897,6.5,404.0
Gritos de muerte y libertad,7.3,664.0
"Giant Women, Micro-Budget",5.7,141.0
Viratapura Viraagi,7.8,351.0
Skazany na bluesa,6.5,3504.0
Jaco,8.5,4801.0
The 13th Day,4.5,96.0
Leonardo DiCaprio: Most Wanted!,4.4,577.0
Dwie Korony,5.9,54.0
Phillip Seymour Hoffman on Happiness,6.5,4801.0
San MartÃ­n: El cruce de Los Andes,6.5,4801.0
Modi: Season 2,5.9,281.0
Cseppben az Ã©let,7.6,107.0
Shchors,6.5,4801.0
Zuzu Angel,8.5,46.0
L'affaire Dreyfus,7.5,643.0
Alt for Norge,6.7,304.0
E. M. Forster: His Longest Journey,6.4,4801.0
MÃ©tamorphoses,4.5,342.0
El Chacal de Nahueltoro,7.7,249.0
Kurara: Hokusai no musume,6.2,819.0
Dawn Raid,7.4,1753.0
Paul Robeson: Tribute to an Artist,6.1,662.0
Silvana - VÃ¤ck mig nÃ¤r ni vaknat,7.0,4801.0
Federico GarcÃ­a Lorca Noir Despair,6.8,294.0
Something Better to Come,6.5,4801.0
CÃ©leste,6.7,149.0
The Fourth Reich,6.8,81.0
Prinsessa,6.5,402.0
Behrouz: A Legend on Screen,7.2,4801.0
The Unbroken Sky,6.9,23.0
Boogie Man: The Lee Atwater Story,7.2,318.0
Silver Dollar,7.6,4801.0
Meeting the Man,7.4,1266.0
My Name Is Nobody,7.7,199.0
From the Manger to the Cross,6.0,4801.0
The Betty Ford Story,9.2,640.0
Raza,8.2,55.0
"Prithvi Vallabh: Itihaas Bhi, Rahasya Bhi",6.5,265.0
The Disciple,6.6,180.0
Myth Hunters,6.8,46.0
Binodiini - Ekti Natir Upakhyan,8.1,55.0
The Mystery of Al Capone's Vaults,8.5,83.0
Sing Your Song,6.6,4801.0
Blue Code of Silence,6.7,574.0
"Sammy Davis, Jr.: I've Gotta Be Me",7.2,243.0
Figli del destino,6.7,120.0
Mackan,6.7,5469.0
#TemanTapiMenikah2,6.8,3366.0
Olen suomalainen,6.9,125.0
Nurse Edith Cavell,7.0,2667.0
Looking for Mabel Normand,7.3,175.0
Pablo,6.5,4801.0
Fleur de tonnerre,6.5,4801.0
Mitt,5.1,335.0
Home by Christmas,6.4,159.0
Bob Marley: The Making of a Legend,7.8,34.0
Axel Munthe - Der Arzt von San Michele,7.0,827.0
Jeff Foxworthy: The Good Old Days,6.4,303.0
Zhou Enlai,3.5,24.0
The Ballad of Genesis and Lady Jaye,6.2,439.0
Folle d'amore: Alda Merini,6.6,25.0
Arruza,6.6,955.0
Eames: The Architect & The Painter,8.0,113.0
Never Outshine the Master,7.9,82.0
Les amours de la reine ?lisabeth,5.9,431.0
Luna italiana,6.5,373.0
Ryan,4.5,110.0
A Kid from Coney Island,6.6,1058.0
10 Things You Don't Know About,7.5,1212.0
Moses the Black,6.5,82.0
The Ritchie Blackmore Story,8.1,169.0
The Heart of Nuba,7.5,4801.0
Married to the Eiffel Tower,5.9,213.0
Wo xin fei yang,6.9,961.0
"Chau, Beyond the Lines",6.8,226.0
La petite femelle,7.5,146.0
CamarÃ³n,6.9,4801.0
Jack L. Warner: The Last Mogul,7.6,12.0
The Place I Belong,6.9,132.0
The War Illusionist,6.4,1309.0
Gholamreza Takhti,7.3,379.0
A Tale of Two Sisters,7.1,28.0
From a Far Country,7.1,2069.0
First Steps,5.5,272.0
Parnell,5.9,229.0
Lokmanya,7.6,919.0
Wish Me Away,6.7,910.0
Cycling's Greatest Fraud: Lance Armstrong,7.4,1314.0
Anderson the Spider Silva,6.8,620.0
The End of Romance,6.1,825.0
Bomber Harris,7.0,147.0
Gora,7.7,16.0
Thornwell,5.9,822.0
Watchers of the Sky,6.5,4801.0
5000 Years of Heroes,6.6,543.0
Anton TchÃ©khov 1890,8.5,370.0
That Guy Dick Miller,5.3,4801.0
Das Goebbels-Experiment,6.4,660.0
They Shall Not Grow Old,6.7,44.0
My Perestroika,7.8,40.0
Movie Guide,6.9,4801.0
The Making of Elton John: Madman Across the Water,7.0,4801.0
"Villa, itinerario de una pasiÃ³n",5.8,1746.0
WWE: Triple H - Thy Kingdom Come,7.8,26.0
